[Summary]
Cell: MAB.210604.001
Description: MAB.210604.001
Protocol: C:\UHPC_data\Mitch\LNO-4.3V-OCV 15min-30C-max 2C.pro
Mass (mg): 0.99
Capacity (mAHr): 0.27209
User: 
Started: 6/4/2021 7:01:40 PM
Version: 3.0
Channel312UHPC6_03
[End Summary]
[Data]
Time (h),Cycle,Step,Meas I (A),Potential (V),Capacity (Ah),Prot.Step
73.4793984073716,1,2,-0.0001084973075,3.32078535,8.72038539717733E-05,134
73.480881771409,1,2,-0.000108496526,3.30385078,8.70429144112677E-05,134
73.4823733722299,1,2,-0.000108497064,3.28720191,8.688108005921E-05,134
73.4838316753546,1,2,-0.0001084962655,3.27125024,8.67228593349853E-05,134
73.485322904405,1,2,-0.0001084957565,3.25519005,8.65610674340575E-05,134
73.4868903922068,1,2,-0.000108496537,3.23858327,8.63909998666002E-05,134
73.4884004293503,1,2,-0.0001084964495,3.22278055,8.6227166090362E-05,134
73.4898956197346,1,2,-0.0001084955595,3.20730836,8.60649446491359E-05,134
73.4913677921617,1,2,-0.0001084970015,3.19223654,8.59052181287264E-05,134
73.4928761532192,1,2,-0.0001084946245,3.17690846,8.57415691004749E-05,134
73.4943343616191,1,2,-0.0001084947455,3.16218528,8.55833611454477E-05,134
73.4958010960564,1,2,-0.0001084952795,3.14743686,8.54242274035092E-05,134
73.4972982237106,1,2,-0.0001084955195,3.13244432,8.52617957228865E-05,134
73.4987565552617,1,2,-0.0001084962695,3.11786834,8.51035721037177E-05,134
73.5002407332376,1,2,-0.0001084954095,3.10304777,8.49425453686518E-05,134
73.5017037505047,1,2,-0.000108494848,3.08844502,8.47838155533579E-05,134
73.5031703871874,1,2,-0.000108495696,3.07377052,8.46246918703417E-05,134
73.5046315023833,1,2,-0.000108495564,3.05912919,8.44661673802099E-05,134
73.5058703615662,1,2,-0.0001084955215,3.04668323,8.43317568699612E-05,134
73.5069034202136,1,2,-0.0001084954525,3.03625584,8.42196747147173E-05,134
73.5077266301084,1,2,-0.000108494197,3.02793369,8.41303615152033E-05,134
73.5083862942303,1,2,-0.000108494197,3.02124012,8.40587917860037E-05,134
73.5089252305226,1,2,-0.000108493406,3.01575438,8.40003214128244E-05,134
73.5096481283299,1,2,-0.0001084934685,3.00839087,8.39218916920057E-05,134
73.5102453972106,1,2,-0.0001084934685,3.00227128,8.38570919195165E-05,134
73.5104761707073,1,2,-0.0001084912795,3,8.38320569351272E-05,134
73.5105565061901,1,2,-0.0001084912795,2.9990934,8.38233412358006E-05,134
73.5105977440197,1,2,-0.0001084912795,2.99876906506154,8.38188672909044E-05,134
73.5106954217232,1,0,0,3.06224154,8.38188672909044E-05,135
73.5191903042116,1,0,0,3.44659126,8.38188672909044E-05,135
73.5276707699007,1,0,0,3.49288873,8.38188672909044E-05,135
73.5361840059278,1,0,0,3.50945287,8.38188672909044E-05,135
73.544666889729,1,0,0,3.5180547,8.38188672909044E-05,135
73.5531505198335,1,0,0,3.52340228,8.38188672909044E-05,135
73.5616477227686,1,0,0,3.5270903,8.38188672909044E-05,135
73.5702304281021,1,0,0,3.52982965,8.38188672909044E-05,135
73.5786870411326,1,0,0,3.53191459,8.38188672909044E-05,135
73.5871669686812,1,0,0,3.53359606,8.38188672909044E-05,135
73.5956395478815,1,0,0,3.53498346,8.38188672909044E-05,135
73.604150673318,1,0,0,3.53615825,8.38188672909044E-05,135
73.6126532751233,1,0,0,3.53716716,8.38188672909044E-05,135
73.6211449047091,1,0,0,3.5380465,8.38188672909044E-05,135
73.629608922406,1,0,0,3.53882416,8.38188672909044E-05,135
73.6382858993588,1,0,0,3.53953318,8.38188672909044E-05,135
73.6467830918679,1,0,0,3.540159,8.38188672909044E-05,135
73.6552523475898,1,0,0,3.54072543,8.38188672909044E-05,135
73.6637328482103,1,0,0,3.54124427,8.38188672909044E-05,135
73.672223877189,1,0,0,3.54172134,8.38188672909044E-05,135
73.6806888278765,1,0,0,3.5421623,8.38188672909044E-05,135
73.6891608971845,1,0,0,3.54257346,8.38188672909044E-05,135
73.6976409002991,1,0,0,3.54295382,8.38188672909044E-05,135
73.706184322806,1,0,0,3.54330952,8.38188672909044E-05,135
73.7147113637974,1,0,0,3.54364897,8.38188672909044E-05,135
73.7231739611564,1,0,0,3.54396873,8.38188672909044E-05,135
73.7316906190403,1,0,0,3.5442712,8.38188672909044E-05,135
73.740273861534,1,0,0,3.54455929,8.38188672909044E-05,135
73.7487694774048,1,0,0,3.5448301,8.38188672909044E-05,135
73.7572347472873,1,0,0,3.54508327,8.38188672909044E-05,135
73.7612241331688,1,0,0,3.54520189,8.38188672909044E-05,135
73.7622778877227,1,2,0,3.54520566,8.38188672909044E-05,136
73.7623208829075,1,2,-5.4418E-05,3.52574091,8.38165275789411E-05,136
73.7624903395815,1,2,-5.37706979E-05,3.50408355,8.38074436061888E-05,136
73.7626347693833,1,2,-5.37708058E-05,3.49469174,8.37996774848702E-05,136
73.7627708316759,1,2,-5.37708058E-05,3.48844085,8.37923613057574E-05,136
73.7640745410149,1,2,-5.37712203E-05,3.46045712,8.37222591623239E-05,136
73.7655936062464,1,2,-5.377124505E-05,3.44402546,8.36405769487756E-05,136
73.7670403074054,1,2,-5.377155305E-05,3.43177533,8.35627855293645E-05,136
73.7685389327457,1,2,-5.377143165E-05,3.42118304,8.34822023225894E-05,136
73.7699985368889,1,2,-5.377083465E-05,3.41186911,8.3403718382794E-05,136
73.7714624710176,1,2,-5.377102265E-05,3.40320087,8.33250012007879E-05,136
73.7729323593553,1,2,-5.377103E-05,3.3949662,8.32459637905134E-05,136
73.7743929244699,1,2,-5.37710909E-05,3.38711634,8.31674276707145E-05,136
73.7758628700168,1,2,-5.377151535E-05,3.37947447,8.30883865134687E-05,136
73.7773234474287,1,2,-5.37712624E-05,3.37209142,8.30098494223336E-05,136
73.7788178839352,1,2,-5.377063625E-05,3.36468851,8.29294928652486E-05,136
73.7803134144556,1,2,-5.37711598E-05,3.3574186,8.28490763292352E-05,136
73.7817734124688,1,2,-5.37710124E-05,3.35043457,8.27705704646873E-05,136
73.7832540357236,1,2,-5.37714087E-05,3.34343869,8.26909550233605E-05,136
73.7847150516501,1,2,-5.37706871E-05,3.33660361,8.26123953134642E-05,136
73.786195660469,1,2,-5.377074205E-05,3.32975036,8.25327816979226E-05,136
73.7876539143154,1,2,-5.37709266E-05,3.32305543,8.24543701669224E-05,136
73.7891262002697,1,2,-5.37708523E-05,3.31635074,8.23752041010779E-05,136
73.7906233033294,1,2,-5.37701201E-05,3.30957282,8.22947047797185E-05,136
73.7920816568017,1,2,-5.37703758E-05,3.30301586,8.22162885050881E-05,136
73.7935594977484,1,2,-5.37707538E-05,3.29640172,8.2136823475795E-05,136
73.7950505025068,1,2,-5.377083665E-05,3.28977392,8.20566510999782E-05,136
73.7965372242411,1,2,-5.377139185E-05,3.28319112,8.19767079061775E-05,136
73.7979982930103,1,2,-5.377106025E-05,3.27675775,8.18981446365503E-05,136
73.7994789047699,1,2,-5.3771476E-05,3.27026088,8.18185297847588E-05,136
73.800973827376,1,2,-5.377057515E-05,3.26373697,8.17381474379917E-05,136
73.8025214865872,1,2,-5.377065045E-05,3.25700664,8.16549286318852E-05,136
73.8039898754565,1,2,-5.37706611E-05,3.25064329,8.15759723888063E-05,136
73.8054522292934,1,2,-5.377110045E-05,3.2443215,8.14973402242718E-05,136
73.8069481713277,1,2,-5.37714357E-05,3.23788881,8.14169010248362E-05,136
73.8084065020768,1,2,-5.377141445E-05,3.23163812,8.13384845200223E-05,136
73.8098703719565,1,2,-5.37703779E-05,3.22536824,8.12597721786188E-05,136
73.8113565404907,1,2,-5.37714816E-05,3.21902888,8.11798583574698E-05,136
73.8128203389927,1,2,-5.377128785E-05,3.2128004,8.11011477768368E-05,136
73.8142842274075,1,2,-5.377081465E-05,3.20659693,8.10224331842306E-05,136
73.81574252875,1,2,-5.37703751E-05,3.20043526,8.09440198228855E-05,136
73.8172287017397,1,2,-5.37702112E-05,3.19417119,8.08641085342157E-05,136
73.8187175886004,1,2,-5.37713486E-05,3.18792029,8.07840485584341E-05,136
73.820184172173,1,2,-5.37707448E-05,3.18178392,8.07051893211071E-05,136
73.8216481175297,1,2,-5.376997065E-05,3.17568073,8.06264732560636E-05,136
73.823183352371,1,2,-5.377079515E-05,3.1692881,8.0543922605732E-05,136
73.8246480324466,1,2,-5.377049945E-05,3.16321099,8.04651660377683E-05,136
73.8261063991074,1,2,-5.37699492E-05,3.15716485,8.03867497055199E-05,136
73.8276307656326,1,2,-5.37702363E-05,3.15088485,8.030478410142E-05,136
73.8290924066717,1,2,-5.37706234E-05,3.14486693,8.02261899221646E-05,136
73.8306035968206,1,2,-5.37697365E-05,3.13867066,8.01449333757811E-05,136
73.8320923965309,1,2,-5.376976225E-05,3.13257278,8.00648809680933E-05,136
73.8335730098944,1,2,-5.377074505E-05,3.12652889,7.99852665800641E-05,136
73.8350340201178,1,2,-5.377079485E-05,3.12057854,7.99067068832995E-05,136
73.8365475016632,1,2,-5.377127175E-05,3.11444266,7.98253247590003E-05,136
73.8380368625936,1,2,-5.377061275E-05,3.10841695,7.97452410350398E-05,136
73.8395312177419,1,2,-5.37709566E-05,3.10237835,7.96648880680875E-05,136
73.8409923101254,1,2,-5.37709844E-05,3.09648966,7.95863235455743E-05,136
73.8424561966689,1,2,-5.37705364E-05,3.09060458,7.95076097326871E-05,136
73.8439471267524,1,2,-5.377067265E-05,3.08463577,7.94274417052319E-05,136
73.8454284502404,1,2,-5.37713564E-05,3.07870653,7.93477888946493E-05,136
73.8469339216111,1,2,-5.37717244E-05,3.0726782,7.92668370559889E-05,136
73.848425437242,1,2,-5.377138665E-05,3.06671932,7.91866363323789E-05,136
73.8498956086849,1,2,-5.377071705E-05,3.06085512,7.91075838829392E-05,136
73.851361658929,1,2,-5.37696876E-05,3.05501303,7.9028754880009E-05,136
73.8528227638772,1,2,-5.37681092E-05,3.04919227,7.89501945617685E-05,136
73.8542866323312,1,2,-5.37693654E-05,3.04337464,7.88714829316075E-05,136
73.8558088986027,1,2,-5.37706872E-05,3.0373171,7.87896285256935E-05,136
73.8573478150589,1,2,-5.377086905E-05,3.03119537,7.87068796287003E-05,136
73.8588449300594,1,2,-5.377077295E-05,3.02524235,7.86263786200893E-05,136
73.860181017827,1,2,-5.37706831E-05,3.0199268,7.85545361725741E-05,136
73.8622149604006,1,2,-5.37706966E-05,3.01185163,7.84451697253726E-05,136
73.863836613789,1,2,-5.37707339E-05,3.0053982,7.83579721283938E-05,136
73.865122179089,1,2,-5.3769442E-05,3.00028513,7.82888483117582E-05,136
73.8651944858212,1,2,-5.3769442E-05,3,7.82849604191123E-05,136
73.8652643038603,1,2,-5.3769442E-05,2.99971853,7.82812063421102E-05,136
73.8653056477318,1,2,-5.3769442E-05,2.99955806939261,7.82789833052095E-05,136
73.8653642970202,1,0,0,3.02603451,7.82789833052095E-05,137
73.8738614472016,1,0,0,3.32784355,7.82789833052095E-05,137
73.8823224750511,1,0,0,3.40103507,7.82789833052095E-05,137
73.8907918528549,1,0,0,3.43728448,7.82789833052095E-05,137
73.8992974106453,1,0,0,3.45855823,7.82789833052095E-05,137
73.9078473125806,1,0,0,3.47252271,7.82789833052095E-05,137
73.9163027375852,1,0,0,3.48226904,7.82789833052095E-05,137
73.9247671391716,1,0,0,3.48952542,7.82789833052095E-05,137
73.9332859109432,1,0,0,3.49516435,7.82789833052095E-05,137
73.9417636099185,1,0,0,3.49962814,7.82789833052095E-05,137
73.9502570930101,1,0,0,3.50326189,7.82789833052095E-05,137
73.9587328935677,1,0,0,3.5062688,7.82789833052095E-05,137
73.9672105937905,1,0,0,3.50880291,7.82789833052095E-05,137
73.9757160830547,1,0,0,3.51097789,7.82789833052095E-05,137
73.9841910058705,1,0,0,3.51284818,7.82789833052095E-05,137
73.9926576708726,1,0,0,3.51448069,7.82789833052095E-05,137
74.0011214590198,1,0,0,3.51592475,7.82789833052095E-05,137
74.0095991590644,1,0,0,3.51720806,7.82789833052095E-05,137
74.0181656920256,1,0,0,3.51837087,7.82789833052095E-05,137
74.0266322726397,1,0,0,3.51941112,7.82789833052095E-05,137
74.0350905411716,1,0,0,3.52034815,7.82789833052095E-05,137
74.0435460068108,1,0,0,3.52120403,7.82789833052095E-05,137
74.0520375491571,1,0,0,3.52199213,7.82789833052095E-05,137
74.0605069753481,1,0,0,3.52271827,7.82789833052095E-05,137
74.0689624589876,1,0,0,3.52338518,7.82789833052095E-05,137
74.0774929489255,1,0,0,3.52401306,7.82789833052095E-05,137
74.0859760881184,1,0,0,3.524593,7.82789833052095E-05,137
74.0944344425532,1,0,0,3.52513461,7.82789833052095E-05,137
74.1028954758384,1,0,0,3.5256389,7.82789833052095E-05,137
74.11136206572,1,0,0,3.52611786,7.82789833052095E-05,137
74.115967579725,1,0,0,3.52636213,7.82789833052095E-05,137
74.1170141030223,1,2,0,3.52637154,7.82789833052095E-05,138
74.1170565458979,1,2,-2.7209E-05,3.51645454,7.82778284770054E-05,138
74.1171954163409,1,2,-2.68961506E-05,3.50567858,7.82741066748864E-05,138
74.1173342966751,1,2,-2.689636415E-05,3.4995874,7.82703712767405E-05,138
74.1175703360876,1,2,-2.689636415E-05,3.49286543,7.82640226747478E-05,138
74.1190592886231,1,2,-2.68967116E-05,3.47453026,7.82239747049663E-05,138
74.1205175273207,1,2,-2.68968319E-05,3.46520931,7.81847526831164E-05,138
74.1219759380913,1,2,-2.68969344E-05,3.45810305,7.81455257890159E-05,138
74.1234397274149,1,2,-2.68971499E-05,3.45203394,7.81061540672534E-05,138
74.1249036263448,1,2,-2.689728495E-05,3.44661275,7.80667791467159E-05,138
74.1278300171442,1,2,-2.689723465E-05,3.43692102,7.79880670987111E-05,138
74.1307859739446,1,2,-2.689686595E-05,3.42809716,7.79085607552637E-05,138
74.133698035095,1,2,-2.689768805E-05,3.41996948,7.78302333543701E-05,138
74.1366423723747,1,2,-2.689754305E-05,3.41214941,7.77510379793628E-05,138
74.1395812346836,1,2,-2.68973486E-05,3.40462581,7.76719908894339E-05,138
74.1425035296809,1,2,-2.68971214E-05,3.39735076,7.75933891572704E-05,138
74.1454395144221,1,2,-2.68969215E-05,3.39019981,7.7514419531344E-05,138
74.1483867100216,1,2,-2.689697585E-05,3.3831533,7.74351483560628E-05,138
74.1513312193744,1,2,-2.689815745E-05,3.37622161,7.73559469406725E-05,138
74.1542423219594,1,2,-2.689736795E-05,3.36945634,7.72776452297232E-05,138
74.1572172018059,1,2,-2.68972989E-05,3.36262533,7.71976293032988E-05,138
74.1601588373336,1,2,-2.68974479E-05,3.35593775,7.71185063644974E-05,138
74.1631805769243,1,2,-2.689738925E-05,3.3491367,7.70372294074916E-05,138
74.1661437236339,1,2,-2.689704845E-05,3.34252478,7.69575292908505E-05,138
74.1691282501758,1,2,-2.68976947E-05,3.33591459,7.6877252858625E-05,138
74.1721099134969,1,2,-2.68977649E-05,3.32936398,7.67970529811226E-05,138
74.1750198067585,1,2,-2.6898006E-05,3.32301876,7.6718783017698E-05,138
74.1779549763136,1,2,-2.689775345E-05,3.31665917,7.66398336474015E-05,138
74.1808947512959,1,2,-2.68979155E-05,3.31032662,7.65607601289253E-05,138
74.1838113856153,1,2,-2.689748555E-05,3.30408448,7.64823096179416E-05,138
74.1867687094653,1,2,-2.689726525E-05,3.29779109,7.64027647982722E-05,138
74.1897027561345,1,2,-2.689749785E-05,3.29157974,7.6323846373969E-05,138
74.192621038381,1,2,-2.689758065E-05,3.28543686,7.62453522933012E-05,138
74.1955279742316,1,2,-2.68975854E-05,3.27934278,7.61671625495193E-05,138
74.1984446143432,1,2,-2.6897699E-05,3.27325399,7.60887118260241E-05,138
74.2013445915273,1,2,-2.689767825E-05,3.26723094,7.60107095920138E-05,138
74.2042668419691,1,2,-2.689782025E-05,3.26119056,7.59321076886209E-05,138
74.2072195939867,1,2,-2.68975768E-05,3.2551059,7.585268553022E-05,138
74.2101334546417,1,2,-2.68974339E-05,3.24913486,7.57743099752076E-05,138
74.2130389018955,1,2,-2.689702445E-05,3.24320266,7.56961621509247E-05,138
74.215947202657,1,2,-2.689753355E-05,3.23729245,7.56179361989041E-05,138
74.2189388406906,1,2,-2.689783915E-05,3.23122847,7.55374688201044E-05,138
74.2218705938247,1,2,-2.68979816E-05,3.22532455,7.54586107323625E-05,138
74.2247972270948,1,2,-2.689777015E-05,3.21945347,7.53798909108744E-05,138
74.227761076889,1,2,-2.68981073E-05,3.21353076,7.53001684715847E-05,138
74.2306609690613,1,2,-2.689810715E-05,3.20777698,7.52221670771599E-05,138
74.2336220426959,1,2,-2.68976874E-05,3.20193298,7.51425209450132E-05,138
74.2365554497275,1,2,-2.689806955E-05,3.19618567,7.50636183447072E-05,138
74.2394748641273,1,2,-2.68982174E-05,3.19049433,7.49850908993963E-05,138
74.24243593696,1,2,-2.68977652E-05,3.18475325,7.49054447520195E-05,138
74.2453747294951,1,2,-2.689775515E-05,3.17908755,7.48263986639868E-05,138
74.2483080342274,1,2,-2.68978148E-05,3.17346729,7.47475003599418E-05,138
74.251263569979,1,2,-2.689784365E-05,3.16784308,7.46680026866188E-05,138
74.2541718648592,1,2,-2.6898181E-05,3.16236159,7.45897746561883E-05,138
74.2571108045163,1,2,-2.689795905E-05,3.15687199,7.45107242259982E-05,138
74.260080133024,1,2,-2.689763425E-05,3.15136517,7.44308560369951E-05,138
74.2630189947091,1,2,-2.68975345E-05,3.1459662,7.43518080494414E-05,138
74.2659468455008,1,2,-2.689771825E-05,3.14063302,7.42730558429779E-05,138
74.2689079170858,1,2,-2.689766615E-05,3.13527497,7.41934115714921E-05,138
74.2718244698688,1,2,-2.68974479E-05,3.13006071,7.41149626415652E-05,138
74.2747272511041,1,2,-2.68977768E-05,3.12491051,7.40368847190579E-05,138
74.277666170444,1,2,-2.68982419E-05,3.11973356,7.39578335510327E-05,138
74.2806050558326,1,2,-2.68980829E-05,3.11460835,7.38787827012578E-05,138
74.2835737529899,1,2,-2.68979104E-05,3.10947724,7.37989314994783E-05,138
74.2879382986828,1,2,-2.68978551E-05,3.10198518,7.368153601868E-05,138
74.2923431793341,1,2,-2.68978939E-05,3.09450902,7.35630557844851E-05,138
74.2967325983613,1,2,-2.689780455E-05,3.08712662,7.34449899087935E-05,138
74.3011354123537,1,2,-2.689772455E-05,3.07980466,7.33265640435868E-05,138
74.305496465614,1,2,-2.689774795E-05,3.07261824,7.32092621813333E-05,138
74.3098992091198,1,2,-2.689778805E-05,3.06538979,7.30908381979223E-05,138
74.3143018892677,1,2,-2.68973865E-05,3.05823119,7.2972417848291E-05,138
74.3186518191767,1,2,-2.68975015E-05,3.05118738,7.28554164676365E-05,138
74.3231126066407,1,2,-2.68975009E-05,3.04401518,7.27354326112409E-05,138
74.3274990428603,1,2,-2.689744275E-05,3.03696716,7.26174491932993E-05,138
74.3319045984373,1,2,-2.689758395E-05,3.02990428,7.24989496500797E-05,138
74.3363044535038,1,2,-2.68977316E-05,3.022897,7.23806021837483E-05,138
74.3406905241907,1,2,-2.68976976E-05,3.01590356,7.22626281052507E-05,138
74.3450960295982,1,2,-2.689788505E-05,3.00889466,7.2144130016458E-05,138
74.3485765515162,1,2,-2.689768545E-05,3.00336254,7.20505121894032E-05,138
74.3506933594117,1,2,-2.6896392E-05,3,7.1993577331271E-05,138
74.3507126380292,1,2,-2.6896392E-05,2.99997044,7.19930588060174E-05,138
74.3507538533137,1,2,-2.6896392E-05,2.99990387666159,7.19919502635681E-05,138
74.3508154955683,1,0,0,3.01422284,7.19919502635681E-05,139
74.359271535616,1,0,0,3.21601225,7.19919502635681E-05,139
74.3677458383984,1,0,0,3.27953833,7.19919502635681E-05,139
74.3762068609012,1,0,0,3.31886968,7.19919502635681E-05,139
74.3847754848486,1,0,0,3.34707393,7.19919502635681E-05,139
74.3932345054761,1,0,0,3.36816829,7.19919502635681E-05,139
74.4017399779875,1,0,0,3.38496956,7.19919502635681E-05,139
74.4102205025788,1,0,0,3.3986518,7.19919502635681E-05,139
74.418689817203,1,0,0,3.41007397,7.19919502635681E-05,139
74.4271619499579,1,0,0,3.41978147,7.19919502635681E-05,139
74.4356674280833,1,0,0,3.42818115,7.19919502635681E-05,139
74.4441270038714,1,0,0,3.4354533,7.19919502635681E-05,139
74.4525923486962,1,0,0,3.44184081,7.19919502635681E-05,139
74.4610477692452,1,0,0,3.44749,7.19919502635681E-05,139
74.4695282466078,1,0,0,3.45253239,7.19919502635681E-05,139
74.477992058013,1,0,0,3.45704668,7.19919502635681E-05,139
74.4864503031979,1,0,0,3.4611089,7.19919502635681E-05,139
74.495211103166,1,0,0,3.46490578,7.19919502635681E-05,139
74.5036752727968,1,0,0,3.46823416,7.19919502635681E-05,139
74.5121806111964,1,0,0,3.47128728,7.19919502635681E-05,139
74.5206339090358,1,0,0,3.47405487,7.19919502635681E-05,139
74.5292832502179,1,0,0,3.47665917,7.19919502635681E-05,139
74.5377387057875,1,0,0,3.4790067,7.19919502635681E-05,139
74.5462275347083,1,0,0,3.48118493,7.19919502635681E-05,139
74.5547108894603,1,0,0,3.48319524,7.19919502635681E-05,139
74.5632829392744,1,0,0,3.48506484,7.19919502635681E-05,139
74.5717523706339,1,0,0,3.48679082,7.19919502635681E-05,139
74.5802506714146,1,0,0,3.48840229,7.19919502635681E-05,139
74.5887410876671,1,0,0,3.48990112,7.19919502635681E-05,139
74.5972103960535,1,0,0,3.49130221,7.19919502635681E-05,139
74.6012214640314,1,0,0,3.49193232,7.19919502635681E-05,139
74.6022683855651,1,2,0,3.49194396,7.19919502635681E-05,140
74.6023109098881,1,2,-1.39158665E-05,3.48675077,7.19913585007663E-05,140
74.6024215692607,1,2,-1.39158665E-05,3.48138846,7.19898185797111E-05,140
74.6027075671582,1,2,-1.39159091E-05,3.47366955,7.19858386542272E-05,140
74.6043146055647,1,2,-1.391575115E-05,3.45697339,7.19634755440838E-05,140
74.6057852977714,1,2,-1.39153604E-05,3.44935187,7.19430105333293E-05,140
74.6072798225867,1,2,-1.391503325E-05,3.44350085,7.1922214218559E-05,140
74.6102805081343,1,2,-1.39148775E-05,3.43419237,7.18804598841101E-05,140
74.6132547813141,1,2,-1.39147955E-05,3.42654211,7.18390736704188E-05,140
74.6162102280439,1,2,-1.39144859E-05,3.41979513,7.17979498488024E-05,140
74.6191269552169,1,2,-1.39144548E-05,3.41368151,7.17573649506689E-05,140
74.6220899371605,1,2,-1.391431025E-05,3.40786472,7.17161372679243E-05,140
74.6249906854207,1,2,-1.39143108E-05,3.40245756,7.16757752589361E-05,140
74.6278934536458,1,2,-1.39141891E-05,3.39728047,7.16353855279396E-05,140
74.6308184095823,1,2,-1.3913976E-05,3.3922557,7.15946874998507E-05,140
74.6351962235248,1,2,-1.39140171E-05,3.38502243,7.15337741244814E-05,140
74.6395851126989,1,2,-1.391404455E-05,3.37806044,7.14727072634246E-05,140
74.6439910855819,1,2,-1.39141167E-05,3.37131312,7.14114020802223E-05,140
74.6483738404539,1,2,-1.391394005E-05,3.36479981,7.13504207506957E-05,140
74.6528293567437,1,2,-1.3914002E-05,3.35836217,7.12884268957757E-05,140
74.6571770410591,1,2,-1.39135892E-05,3.35223008,7.12279340306153E-05,140
74.6615682338379,1,2,-1.39138041E-05,3.34616421,7.116683600668E-05,140
74.6659653278046,1,2,-1.391342245E-05,3.34020964,7.1105656842338E-05,140
74.670337580517,1,2,-1.391372615E-05,3.33440003,7.10448224445572E-05,140
74.6746874592763,1,2,-1.39136361E-05,3.32872104,7.0984300119037E-05,140
74.6790374889895,1,2,-1.391378995E-05,3.32312367,7.09237749001293E-05,140
74.683381823628,1,2,-1.391370075E-05,3.31761141,7.08633290478459E-05,140
74.6877318135085,1,2,-1.39134608E-05,3.31217104,7.08028054513232E-05,140
74.6921123169057,1,2,-1.39136102E-05,3.30676045,7.07418565031728E-05,140
74.6964594835762,1,2,-1.39135139E-05,3.30146623,7.06813725803279E-05,140
74.7008068621523,1,2,-1.391335615E-05,3.29622549,7.06208856863604E-05,140
74.70522053653,1,2,-1.39133353E-05,3.29097734,7.05594759096306E-05,140
74.7096205542239,1,2,-1.391348945E-05,3.28579428,7.0498256683749E-05,140
74.7140121987055,1,2,-1.39133509E-05,3.28067961,7.04371549820759E-05,140
74.7184204157563,1,2,-1.391332215E-05,3.27559291,7.03758221661788E-05,140
74.7242315379421,1,2,-1.39134925E-05,3.2689697,7.02949690568785E-05,140
74.7300675022734,1,2,-1.39129885E-05,3.26238913,7.02137716733988E-05,140
74.7358674609188,1,2,-1.39133536E-05,3.25593125,7.01330753820192E-05,140
74.7417265398926,1,2,-1.39133059E-05,3.24947596,7.00515569516867E-05,140
74.747531266236,1,2,-1.391323925E-05,3.24316721,6.99707944470039E-05,140
74.753356195703,1,2,-1.39131118E-05,3.23691767,6.98897510090953E-05,140
74.759183908993,1,2,-1.39131873E-05,3.23074553,6.98086691032496E-05,140
74.7649644284622,1,2,-1.39133623E-05,3.22470622,6.97282430810413E-05,140
74.770831029996,1,2,-1.391315745E-05,3.2186574,6.96466199489014E-05,140
74.7766393860027,1,2,-1.391326625E-05,3.21274379,6.95658070856985E-05,140
74.7824865608358,1,2,-1.391293745E-05,3.20687663,6.94844548552037E-05,140
74.7884003137736,1,2,-1.391291125E-05,3.20103156,6.94021767973559E-05,140
74.7943781129094,1,2,-1.391311555E-05,3.19522316,6.93190071504588E-05,140
74.8002002123048,1,2,-1.391304505E-05,3.18965235,6.9238004398397E-05,140
74.8060334873597,1,2,-1.39130683E-05,3.18415698,6.91568452600774E-05,140
74.8118473155748,1,2,-1.39129743E-05,3.17877123,6.90759574580668E-05,140
74.8177111628703,1,2,-1.391294095E-05,3.17343455,6.8994373916672E-05,140
74.8236166471229,1,2,-1.391300155E-05,3.16813261,6.89122113344487E-05,140
74.8295722591711,1,2,-1.39127735E-05,3.16288617,6.8829351247554E-05,140
74.8353693349914,1,2,-1.3913017E-05,3.15784893,6.87486973589777E-05,140
74.8412442812219,1,2,-1.391273645E-05,3.1528346,6.86669601313366E-05,140
74.8485469920204,1,2,-1.391270985E-05,3.14671492,6.85653589556057E-05,140
74.8558524749684,1,2,-1.391283825E-05,3.14070574,6.84637182805448E-05,140
74.8631409222382,1,2,-1.39124776E-05,3.13482555,6.83623155662392E-05,140
74.8704190962741,1,2,-1.391290125E-05,3.1290596,6.82610554803492E-05,140
74.8777800410152,1,2,-1.391285505E-05,3.12332304,6.81586436121234E-05,140
74.8850411745609,1,2,-1.391279695E-05,3.11775478,6.80576209722866E-05,140
74.8923544416093,1,2,-1.39125358E-05,3.1122325,6.79558735092423E-05,140
74.8996271382684,1,2,-1.39128119E-05,3.1068194,6.7854690444861E-05,140
74.9068937392996,1,2,-1.391284945E-05,3.10147974,6.77535917268391E-05,140
74.9141880644994,1,2,-1.391291995E-05,3.09618616,6.76521074409042E-05,140
74.9214991739067,1,2,-1.391289435E-05,3.090951,6.75503896564921E-05,140
74.928837925679,1,2,-1.391273465E-05,3.08574879,6.74482872993961E-05,140
74.9360739577666,1,2,-1.39125578E-05,3.08066814,6.73476151346393E-05,140
74.9433322307647,1,2,-1.39126543E-05,3.0756247,6.72466329063171E-05,140
74.9505938144093,1,2,-1.39128481E-05,3.07060655,6.71456048978423E-05,140
74.9593210683293,1,2,-1.3912587E-05,3.06463597,6.70241853801425E-05,140
74.9680069998536,1,2,-1.39125827E-05,3.05873668,6.69033416508611E-05,140
74.9766819372372,1,2,-1.391284115E-05,3.05285427,6.67826495928833E-05,140
74.9854875232508,1,2,-1.39127434E-05,3.04693777,6.66601404117764E-05,140
74.9942595601866,1,2,-1.391258005E-05,3.04106304,6.6538098643615E-05,140
75.0029400250273,1,2,-1.39126404E-05,3.03525717,6.64173301173714E-05,140
