Cycle_ID	Step_ID	Step_Type	Step_Time	Cap	CmpCap	Energy	CmpEng	Capacitance_Chg	Start_Vol	End_Vol	Start_Temperature	End_Temperature
434	871	CC_DChg	0.11	214.43	214425.42	798.03	798031.00	214.4	4283.2	2999.1	0.0	0.0	
435	872	CCCV_Chg	0.12	214.43	214433.52	814.78	814780.66	214.4	3033.2	4297.1	0.0	0.0	
435	873	CC_DChg	0.11	214.38	214381.89	797.90	797897.88	214.4	4282.3	2999.1	0.0	0.0	
436	874	CCCV_Chg	0.12	214.39	214385.95	814.61	814606.44	214.4	3037.8	4297.1	0.0	0.0	
436	875	CC_DChg	0.11	214.36	214359.12	797.79	797794.18	214.4	4283.2	2999.1	0.0	0.0	
437	876	CCCV_Chg	0.12	214.37	214370.27	814.53	814530.55	214.4	3037.5	4297.1	0.0	0.0	
437	877	CC_DChg	0.11	214.32	214315.67	797.63	797632.66	214.3	4283.2	2998.8	0.0	0.0	
438	878	CCCV_Chg	0.12	214.36	214357.37	814.50	814495.72	214.4	3033.8	4297.1	0.0	0.0	
438	879	CC_DChg	0.11	214.32	214316.51	797.64	797642.34	214.3	4283.2	2999.1	0.0	0.0	
439	880	CCCV_Chg	0.12	214.32	214322.62	814.35	814351.30	214.3	3033.8	4297.1	0.0	0.0	
439	881	CC_DChg	0.11	214.27	214272.76	797.47	797472.66	214.3	4282.3	2999.1	0.0	0.0	
440	882	CCCV_Chg	0.12	214.31	214306.43	814.34	814339.06	214.3	3033.8	4297.1	0.0	0.0	
440	883	CC_DChg	0.11	214.27	214265.55	797.46	797460.22	214.3	4282.9	2999.1	0.0	0.0	
441	884	CCCV_Chg	0.12	214.27	214271.64	814.17	814167.41	214.3	3034.1	4297.1	0.0	0.0	
441	885	CC_DChg	0.11	214.77	214766.77	799.25	799252.91	214.8	4282.9	2999.7	0.0	0.0	
442	886	CCCV_Chg	0.12	214.89	214886.70	816.55	816553.86	214.9	3034.1	4297.1	0.0	0.0	
442	887	CC_DChg	0.11	214.30	214304.94	797.57	797566.73	214.3	4282.9	2999.7	0.0	0.0	
443	888	CCCV_Chg	0.12	214.39	214389.58	814.56	814557.47	214.4	3033.8	4297.1	0.0	0.0	
443	889	CC_DChg	0.11	214.26	214263.52	797.39	797387.79	214.3	4282.9	2999.4	0.0	0.0	
444	890	CCCV_Chg	0.12	214.33	214325.28	814.37	814367.44	214.3	3033.5	4297.1	0.0	0.0	
444	891	CC_DChg	0.11	214.24	214239.42	797.33	797331.05	214.2	4282.9	2999.1	0.0	0.0	
445	892	CCCV_Chg	0.12	214.23	214231.99	814.01	814012.91	214.2	3037.5	4297.1	0.0	0.0	
445	893	CC_DChg	0.11	214.18	214178.22	797.10	797095.47	214.2	4282.9	2999.4	0.0	0.0	
446	894	CCCV_Chg	0.12	214.22	214219.62	813.97	813972.16	214.2	3033.8	4297.1	0.0	0.0	
446	895	CC_DChg	0.11	214.18	214180.69	797.12	797124.00	214.2	4282.9	2999.7	0.0	0.0	
447	896	CCCV_Chg	0.12	214.18	214177.93	813.83	813828.78	214.2	3034.1	4297.1	0.0	0.0	
447	897	CC_DChg	0.11	214.16	214158.57	797.05	797045.25	214.2	4282.9	2998.8	0.0	0.0	
448	898	CCCV_Chg	0.12	214.14	214138.60	813.68	813677.85	214.1	3033.5	4297.1	0.0	0.0	
448	899	CC_DChg	0.11	214.09	214090.83	796.80	796798.17	214.1	4282.9	2999.7	0.0	0.0	
449	900	CCCV_Chg	0.12	214.08	214078.42	813.44	813436.82	214.1	3037.8	4297.1	0.0	0.0	
449	901	CC_DChg	0.11	214.03	214030.88	796.55	796553.78	214.0	4282.9	2999.4	0.0	0.0	
450	902	CCCV_Chg	0.12	214.09	214092.82	813.50	813501.24	214.1	3033.8	4297.1	0.0	0.0	
450	903	CC_DChg	0.11	214.03	214028.34	796.57	796574.09	214.0	4282.9	2999.4	0.0	0.0	
451	904	CCCV_Chg	0.12	214.03	214029.15	813.26	813255.33	214.0	3038.1	4297.1	0.0	0.0	
451	905	CC_DChg	0.11	213.98	213983.85	796.37	796374.97	214.0	4282.9	2999.1	0.0	0.0	
452	906	CCCV_Chg	0.12	214.02	214021.29	813.25	813250.51	214.0	3037.2	4297.1	0.0	0.0	
452	907	CC_DChg	0.11	213.98	213983.47	796.38	796379.04	214.0	4282.9	2999.4	0.0	0.0	
453	908	CCCV_Chg	0.12	213.99	213993.14	813.12	813120.87	214.0	3033.8	4297.1	0.0	0.0	
453	909	CC_DChg	0.11	213.96	213960.05	796.26	796262.21	214.0	4282.3	2999.1	0.0	0.0	
454	910	CCCV_Chg	0.12	213.97	213973.00	813.04	813037.74	214.0	3033.5	4297.1	0.0	0.0	
454	911	CC_DChg	0.11	213.92	213916.37	796.14	796140.96	213.9	4282.9	2999.7	0.0	0.0	
455	912	CCCV_Chg	0.12	213.95	213950.66	812.97	812969.66	214.0	3034.1	4297.1	0.0	0.0	
455	913	CC_DChg	0.11	213.92	213918.87	796.13	796126.07	213.9	4282.3	2999.4	0.0	0.0	
456	914	CCCV_Chg	0.12	213.91	213908.40	812.81	812812.81	213.9	3034.1	4297.1	0.0	0.0	
456	915	CC_DChg	0.11	213.87	213873.92	795.97	795972.67	213.9	4282.9	2999.7	0.0	0.0	
457	916	CCCV_Chg	0.12	213.90	213898.80	812.76	812760.44	213.9	3038.5	4296.8	0.0	0.0	
457	917	CC_DChg	0.11	213.87	213870.42	795.91	795913.09	213.9	4282.9	2999.4	0.0	0.0	
458	918	CCCV_Chg	0.12	213.92	213919.94	812.80	812799.49	213.9	3033.5	4296.8	0.0	0.0	
458	919	CC_DChg	0.11	213.87	213870.49	795.94	795941.93	213.9	4282.9	2999.4	0.0	0.0	
459	920	CCCV_Chg	0.12	213.85	213851.88	812.57	812572.05	213.9	3038.1	4297.1	0.0	0.0	
459	921	CC_DChg	0.11	213.83	213834.61	795.82	795817.04	213.8	4282.3	2999.4	0.0	0.0	
460	922	CCCV_Chg	0.12	213.82	213822.02	812.48	812483.15	213.8	3033.8	4297.1	0.0	0.0	
460	923	CC_DChg	0.11	213.77	213772.91	795.60	795596.72	213.8	4282.9	2999.4	0.0	0.0	
461	924	CCCV_Chg	0.12	213.79	213789.58	812.37	812365.69	213.8	3033.8	4297.1	0.0	0.0	
461	925	CC_DChg	0.11	213.73	213727.51	795.43	795433.73	213.7	4282.9	2999.4	0.0	0.0	
462	926	CCCV_Chg	0.12	213.74	213742.70	812.21	812208.48	213.7	3034.1	4297.1	0.0	0.0	
462	927	CC_DChg	0.11	213.71	213707.11	795.35	795345.71	213.7	4282.9	2999.7	0.0	0.0	
463	928	CCCV_Chg	0.12	213.73	213730.30	812.18	812175.45	213.7	3033.8	4297.1	0.0	0.0	
463	929	CC_DChg	0.11	213.69	213689.21	795.30	795296.22	213.7	4282.9	2999.7	0.0	0.0	
464	930	CCCV_Chg	0.12	213.71	213709.20	812.08	812080.60	213.7	3034.1	4297.1	0.0	0.0	
464	931	CC_DChg	0.11	213.67	213665.13	795.21	795207.08	213.7	4282.9	2999.7	0.0	0.0	
465	932	CCCV_Chg	0.12	213.68	213683.69	812.00	812002.71	213.7	3037.8	4297.1	0.0	0.0	
465	933	CC_DChg	0.11	213.62	213620.03	795.05	795053.96	213.6	4282.3	2999.7	0.0	0.0	
466	934	CCCV_Chg	0.12	213.65	213653.23	811.91	811908.92	213.7	3034.7	4297.1	0.0	0.0	
466	935	CC_DChg	0.11	213.62	213619.73	795.03	795027.71	213.6	4282.9	2999.7	0.0	0.0	
467	936	CCCV_Chg	0.12	213.63	213626.26	811.78	811783.97	213.6	3034.1	4297.1	0.0	0.0	
467	937	CC_DChg	0.11	213.60	213598.56	794.95	794948.23	213.6	4282.9	2999.1	0.0	0.0	
468	938	CCCV_Chg	0.12	213.61	213611.33	811.74	811738.89	213.6	3033.8	4297.1	0.0	0.0	
468	939	CC_DChg	0.11	213.57	213572.45	794.87	794868.55	213.6	4282.9	2999.1	0.0	0.0	
469	940	CCCV_Chg	0.12	213.59	213587.88	811.64	811638.81	213.6	3033.5	4297.1	0.0	0.0	
469	941	CC_DChg	0.11	213.53	213529.68	794.71	794705.08	213.5	4282.3	2999.1	0.0	0.0	
470	942	CCCV_Chg	0.77	215.44	215442.76	815.54	815536.44	215.4	3018.6	4297.1	0.0	0.0	
470	943	CC_DChg	0.78	219.40	219398.75	821.01	821009.29	219.4	4294.3	2999.7	0.0	0.0	
471	944	CCCV_Chg	0.12	217.12	217116.43	824.46	824458.40	217.1	3023.3	4297.1	0.0	0.0	
471	945	CC_DChg	0.11	213.70	213696.37	795.15	795153.89	213.7	4282.9	2998.5	0.0	0.0	
472	946	CCCV_Chg	0.12	214.00	214003.41	813.15	813145.47	214.0	3033.8	4297.1	0.0	0.0	
472	947	CC_DChg	0.11	213.61	213612.38	794.93	794928.77	213.6	4282.3	2999.7	0.0	0.0	
473	948	CCCV_Chg	0.12	213.70	213695.81	812.04	812035.16	213.7	3038.5	4297.1	0.0	0.0	
473	949	CC_DChg	0.11	213.50	213501.40	794.53	794532.57	213.5	4282.9	2998.8	0.0	0.0	
474	950	CCCV_Chg	0.12	213.58	213584.63	811.61	811608.31	213.6	3033.8	4297.1	0.0	0.0	
474	951	CC_DChg	0.11	213.44	213440.34	794.31	794314.88	213.4	4281.9	2999.4	0.0	0.0	
475	952	CCCV_Chg	0.12	213.47	213473.04	811.19	811192.47	213.5	3037.2	4297.1	0.0	0.0	
475	953	CC_DChg	0.11	213.38	213377.28	794.09	794085.12	213.4	4282.9	2999.1	0.0	0.0	
476	954	CCCV_Chg	0.12	213.42	213420.37	811.01	811013.13	213.4	3033.8	4297.1	0.0	0.0	
476	955	CC_DChg	0.11	213.36	213356.66	794.02	794016.31	213.4	4282.9	2999.4	0.0	0.0	
477	956	CCCV_Chg	0.12	213.34	213341.96	810.73	810728.58	213.3	3037.8	4297.1	0.0	0.0	
477	957	CC_DChg	0.11	213.27	213271.73	793.70	793702.08	213.3	4282.3	2999.7	0.0	0.0	
478	958	CCCV_Chg	0.12	213.30	213300.33	810.58	810578.02	213.3	3038.5	4297.1	0.0	0.0	
478	959	CC_DChg	0.11	213.27	213272.26	793.70	793699.42	213.3	4282.9	2999.7	0.0	0.0	
479	960	CCCV_Chg	0.12	213.28	213280.58	810.51	810506.80	213.3	3034.1	4297.1	0.0	0.0	
479	961	CC_DChg	0.11	213.25	213248.42	793.64	793636.90	213.2	4282.9	2999.4	0.0	0.0	
480	962	CCCV_Chg	0.12	213.26	213263.54	810.44	810439.31	213.3	3034.1	4297.1	0.0	0.0	
480	963	CC_DChg	0.11	213.23	213226.82	793.54	793539.07	213.2	4282.9	2998.8	0.0	0.0	
481	964	CCCV_Chg	0.12	213.24	213242.73	810.37	810369.35	213.2	3033.5	4297.1	0.0	0.0	
481	965	CC_DChg	0.11	213.18	213184.19	793.38	793376.69	213.2	4282.9	2999.4	0.0	0.0	
482	966	CCCV_Chg	0.12	213.19	213192.84	810.23	810228.55	213.2	3034.1	4297.1	0.0	0.0	
482	967	CC_DChg	0.11	213.18	213184.23	793.38	793377.37	213.2	4282.9	2998.2	0.0	0.0	
483	968	CCCV_Chg	0.12	213.21	213211.72	810.26	810259.35	213.2	3036.9	4297.1	0.0	0.0	
483	969	CC_DChg	0.11	213.16	213162.88	793.31	793306.69	213.2	4282.3	2999.1	0.0	0.0	
484	970	CCCV_Chg	0.12	213.18	213179.85	810.13	810127.96	213.2	3033.2	4297.1	0.0	0.0	
484	971	CC_DChg	0.11	213.14	213138.15	793.21	793213.84	213.1	4282.9	2999.1	0.0	0.0	
485	972	CCCV_Chg	0.12	213.14	213136.47	809.96	809960.39	213.1	3033.8	4297.1	0.0	0.0	
485	973	CC_DChg	0.11	213.07	213074.00	792.98	792980.92	213.1	4282.9	2999.4	0.0	0.0	
486	974	CCCV_Chg	0.12	213.10	213104.75	809.87	809869.43	213.1	3034.4	4297.1	0.0	0.0	
486	975	CC_DChg	0.11	213.10	213098.94	793.05	793053.16	213.1	4281.9	2998.2	0.0	0.0	
487	976	CCCV_Chg	0.12	213.10	213100.12	809.86	809857.72	213.1	3037.2	4297.1	0.0	0.0	
487	977	CC_DChg	0.11	213.06	213057.12	792.92	792918.86	213.1	4282.9	2999.4	0.0	0.0	
488	978	CCCV_Chg	0.12	213.08	213075.88	809.77	809769.28	213.1	3034.1	4297.1	0.0	0.0	
488	979	CC_DChg	0.11	213.06	213056.13	792.91	792914.86	213.1	4282.3	2999.1	0.0	0.0	
489	980	CCCV_Chg	0.12	213.06	213064.59	809.70	809700.22	213.1	3033.8	4297.1	0.0	0.0	
489	981	CC_DChg	0.11	213.01	213013.42	792.74	792738.32	213.0	4282.9	2999.4	0.0	0.0	
490	982	CCCV_Chg	0.12	213.00	212995.27	809.47	809467.06	213.0	3034.1	4297.1	0.0	0.0	
490	983	CC_DChg	0.11	212.95	212947.06	792.51	792506.20	212.9	4282.9	2998.8	0.0	0.0	
491	984	CCCV_Chg	0.12	212.99	212985.89	809.42	809424.91	213.0	3034.1	4297.1	0.0	0.0	
491	985	CC_DChg	0.11	212.95	212947.97	792.49	792493.82	212.9	4282.9	2999.1	0.0	0.0	
492	986	CCCV_Chg	0.12	212.99	212987.29	809.43	809430.77	213.0	3037.2	4297.1	0.0	0.0	
492	987	CC_DChg	0.11	212.93	212926.91	792.42	792423.46	212.9	4282.9	2999.1	0.0	0.0	
493	988	CCCV_Chg	0.12	212.96	212955.59	809.30	809301.99	213.0	3034.1	4297.1	0.0	0.0	
493	989	CC_DChg	0.11	212.88	212882.53	792.27	792271.05	212.9	4282.9	2999.7	0.0	0.0	
494	990	CCCV_Chg	0.12	212.90	212896.10	809.11	809112.67	212.9	3038.5	4297.1	0.0	0.0	
494	991	CC_DChg	0.11	212.88	212879.01	792.26	792256.75	212.9	4282.9	2999.4	0.0	0.0	
495	992	CCCV_Chg	0.12	212.86	212861.32	808.97	808965.34	212.9	3038.1	4297.1	0.0	0.0	
495	993	CC_DChg	0.11	212.84	212839.42	792.09	792093.03	212.8	4282.9	2999.1	0.0	0.0	
496	994	CCCV_Chg	0.12	212.89	212887.75	809.05	809048.28	212.9	3037.2	4297.1	0.0	0.0	
496	995	CC_DChg	0.11	212.64	212644.24	791.45	791448.05	212.6	4282.9	2999.4	0.0	0.0	
497	996	CCCV_Chg	0.12	212.83	212825.18	808.83	808834.49	212.8	3038.1	4297.1	0.0	0.0	
497	997	CC_DChg	0.11	212.80	212795.44	791.96	791956.76	212.8	4282.6	2999.7	0.0	0.0	
498	998	CCCV_Chg	0.12	212.80	212797.63	808.74	808738.99	212.8	3038.5	4297.1	0.0	0.0	
498	999	CC_DChg	0.11	212.77	212771.22	791.85	791854.28	212.8	4281.9	2999.1	0.0	0.0	
499	1000	CCCV_Chg	0.12	212.79	212786.33	808.70	808696.20	212.8	3037.5	4297.1	0.0	0.0	
499	1001	CC_DChg	0.11	212.75	212747.92	791.76	791756.55	212.7	4282.9	2999.1	0.0	0.0	
500	1002	CCCV_Chg	0.12	212.77	212773.39	808.63	808633.32	212.8	3034.1	4297.1	0.0	0.0	
500	1003	CC_DChg	0.11	212.73	212726.96	791.69	791690.92	212.7	4282.9	2999.4	0.0	0.0	
501	1004	CCCV_Chg	0.12	212.75	212749.51	808.53	808529.02	212.7	3037.5	4297.1	0.0	0.0	
501	1005	CC_DChg	0.11	212.16	212159.73	789.55	789554.69	212.2	4282.9	2999.7	0.0	0.0	
502	1006	CCCV_Chg	0.12	212.72	212721.21	808.46	808461.30	212.7	3038.5	4297.1	0.0	0.0	
502	1007	CC_DChg	0.11	212.71	212705.56	791.61	791606.07	212.7	4282.9	2999.1	0.0	0.0	
503	1008	CCCV_Chg	0.12	212.72	212716.37	808.42	808421.04	212.7	3033.8	4297.1	0.0	0.0	
503	1009	CC_DChg	0.11	212.68	212682.08	791.50	791497.83	212.7	4282.9	2998.8	0.0	0.0	
504	1010	CCCV_Chg	0.12	212.70	212700.69	808.35	808345.61	212.7	3033.2	4297.1	0.0	0.0	
504	1011	CC_DChg	0.11	212.66	212664.63	791.43	791433.59	212.7	4282.9	2999.7	0.0	0.0	
505	1012	CCCV_Chg	0.12	212.65	212654.46	808.21	808207.23	212.7	3034.1	4297.1	0.0	0.0	
505	1013	CC_DChg	0.11	212.62	212621.98	791.29	791287.41	212.6	4282.9	2999.4	0.0	0.0	
506	1014	CCCV_Chg	0.12	212.66	212656.23	808.21	808209.38	212.7	3038.1	4297.1	0.0	0.0	
506	1015	CC_DChg	0.11	212.62	212621.04	791.28	791282.92	212.6	4282.9	2999.1	0.0	0.0	
507	1016	CCCV_Chg	0.12	212.62	212622.16	808.06	808058.32	212.6	3033.5	4297.1	0.0	0.0	
507	1017	CC_DChg	0.11	212.58	212576.45	791.12	791115.00	212.6	4282.9	2999.1	0.0	0.0	
508	1018	CCCV_Chg	0.12	212.62	212622.32	808.07	808065.78	212.6	3033.5	4297.1	0.0	0.0	
508	1019	CC_DChg	0.11	212.57	212574.96	791.11	791113.16	212.6	4282.6	2999.1	0.0	0.0	
509	1020	CCCV_Chg	0.12	212.59	212589.76	807.95	807949.61	212.6	3034.1	4297.1	0.0	0.0	
509	1021	CC_DChg	0.11	212.56	212555.88	791.04	791041.93	212.6	4282.9	2999.7	0.0	0.0	
510	1022	CCCV_Chg	0.12	212.56	212562.04	807.88	807877.03	212.6	3033.8	4297.1	0.0	0.0	
510	1023	CC_DChg	0.11	212.54	212535.73	790.96	790963.67	212.5	4282.9	2999.1	0.0	0.0	
511	1024	CCCV_Chg	0.12	212.52	212522.50	807.71	807713.60	212.5	3037.5	4297.1	0.0	0.0	
511	1025	CC_DChg	0.11	212.49	212488.90	790.79	790794.08	212.5	4282.9	2999.4	0.0	0.0	
512	1026	CCCV_Chg	0.12	212.50	212498.14	807.63	807631.39	212.5	3034.1	4297.1	0.0	0.0	
512	1027	CC_DChg	0.11	212.49	212488.13	790.80	790797.94	212.5	4282.9	2998.2	0.0	0.0	
513	1028	CCCV_Chg	0.12	212.47	212473.41	807.53	807527.83	212.5	3033.5	4297.1	0.0	0.0	
513	1029	CC_DChg	0.11	212.45	212446.76	790.63	790629.62	212.4	4282.6	2999.1	0.0	0.0	
514	1030	CCCV_Chg	0.12	212.44	212438.74	807.40	807399.48	212.4	3033.5	4297.1	0.0	0.0	
514	1031	CC_DChg	0.11	212.40	212401.17	790.47	790467.68	212.4	4282.6	2999.7	0.0	0.0	
515	1032	CCCV_Chg	0.12	212.44	212435.41	807.41	807412.95	212.4	3037.8	4297.1	0.0	0.0	
515	1033	CC_DChg	0.11	212.41	212405.35	790.49	790485.29	212.4	4282.6	2998.8	0.0	0.0	
516	1034	CCCV_Chg	0.12	212.42	212418.36	807.32	807321.34	212.4	3033.8	4297.1	0.0	0.0	
516	1035	CC_DChg	0.11	212.36	212359.85	790.33	790331.36	212.4	4282.6	2999.7	0.0	0.0	
517	1036	CCCV_Chg	0.12	212.36	212355.90	807.11	807109.84	212.4	3035.0	4297.1	0.0	0.0	
517	1037	CC_DChg	0.11	212.33	212332.33	790.21	790208.71	212.3	4282.6	2999.7	0.0	0.0	
518	1038	CCCV_Chg	0.12	212.33	212332.52	807.02	807018.08	212.3	3034.4	4297.1	0.0	0.0	
518	1039	CC_DChg	0.11	212.31	212310.40	790.14	790144.83	212.3	4282.9	2999.1	0.0	0.0	
519	1040	CCCV_Chg	0.12	212.34	212338.63	807.03	807028.37	212.3	3038.1	4297.1	0.0	0.0	
519	1041	CC_DChg	0.11	212.31	212310.33	790.14	790135.37	212.3	4282.6	2999.4	0.0	0.0	
520	1042	CCCV_Chg	0.12	212.30	212296.58	806.89	806887.22	212.3	3034.1	4297.1	0.0	0.0	
520	1043	CC_DChg	0.11	212.27	212265.91	789.96	789964.29	212.3	4282.6	2999.7	0.0	0.0	
521	1044	CCCV_Chg	0.12	212.30	212302.23	806.91	806909.44	212.3	3034.1	4297.1	0.0	0.0	
521	1045	CC_DChg	0.11	212.29	212287.74	790.01	790014.27	212.3	4282.6	2999.1	0.0	0.0	
522	1046	CCCV_Chg	0.76	214.14	214140.84	810.69	810691.94	214.1	3018.0	4297.1	0.0	0.0	
522	1047	CC_DChg	0.77	218.11	218109.82	816.20	816196.64	218.1	4294.3	2999.7	0.0	0.0	
523	1048	CCCV_Chg	0.12	215.86	215861.79	819.85	819845.57	215.9	3021.1	4297.1	0.0	0.0	
523	1049	CC_DChg	0.11	212.46	212461.05	790.53	790533.42	212.5	4282.6	2999.4	0.0	0.0	
524	1050	CCCV_Chg	0.12	212.76	212759.70	808.57	808571.16	212.8	3034.1	4296.8	0.0	0.0	
524	1051	CC_DChg	0.11	212.37	212370.69	790.28	790282.94	212.4	4282.6	2999.7	0.0	0.0	
525	1052	CCCV_Chg	0.12	212.41	212413.93	807.30	807300.76	212.4	3034.4	4297.1	0.0	0.0	
525	1053	CC_DChg	0.11	212.24	212242.19	789.82	789816.04	212.2	4282.6	2999.1	0.0	0.0	
526	1054	CCCV_Chg	0.12	212.33	212326.32	806.96	806963.03	212.3	3034.1	4297.1	0.0	0.0	
526	1055	CC_DChg	0.11	211.92	211922.55	788.51	788508.10	211.9	4282.6	2999.7	0.0	0.0	
527	1056	CCCV_Chg	0.12	212.22	212222.64	806.60	806596.71	212.2	3038.5	4297.1	0.0	0.0	
527	1057	CC_DChg	0.11	212.16	212160.96	789.54	789539.59	212.2	4282.6	2999.7	0.0	0.0	
528	1058	CCCV_Chg	0.12	212.14	212143.80	806.31	806305.01	212.1	3038.1	4297.1	0.0	0.0	
528	1059	CC_DChg	0.11	212.07	212070.91	789.21	789214.75	212.1	4281.9	2999.4	0.0	0.0	
529	1060	CCCV_Chg	0.12	212.13	212134.77	806.28	806282.46	212.1	3034.1	4297.1	0.0	0.0	
529	1061	CC_DChg	0.11	212.09	212089.25	789.29	789289.76	212.1	4282.6	2998.2	0.0	0.0	
530	1062	CCCV_Chg	0.12	212.09	212090.60	806.09	806090.92	212.1	3033.2	4297.1	0.0	0.0	
530	1063	CC_DChg	0.11	212.02	212024.87	789.05	789047.41	212.0	4282.6	2999.7	0.0	0.0	
531	1064	CCCV_Chg	0.12	212.05	212046.28	805.95	805947.08	212.0	3034.7	4297.1	0.0	0.0	
531	1065	CC_DChg	0.11	212.01	212005.39	788.99	788987.39	212.0	4282.6	2999.4	0.0	0.0	
532	1066	CCCV_Chg	0.12	212.02	212016.86	805.82	805822.80	212.0	3034.4	4297.1	0.0	0.0	
532	1067	CC_DChg	0.11	211.96	211964.77	788.83	788828.03	212.0	4282.6	2999.7	0.0	0.0	
533	1068	CCCV_Chg	0.12	212.01	212011.95	805.81	805809.15	212.0	3034.4	4297.1	0.0	0.0	
533	1069	CC_DChg	0.11	211.96	211962.77	788.82	788822.66	212.0	4282.6	2999.1	0.0	0.0	
534	1070	CCCV_Chg	0.12	211.98	211984.47	805.72	805724.28	212.0	3037.8	4297.1	0.0	0.0	
534	1071	CC_DChg	0.11	211.94	211938.32	788.74	788743.93	211.9	4281.9	2999.7	0.0	0.0	
535	1072	CCCV_Chg	0.12	211.94	211944.76	805.58	805580.36	211.9	3034.4	4297.1	0.0	0.0	
535	1073	CC_DChg	0.11	211.92	211916.38	788.65	788653.67	211.9	4281.9	2999.1	0.0	0.0	
536	1074	CCCV_Chg	0.12	211.96	211955.06	805.62	805622.49	212.0	3033.5	4297.1	0.0	0.0	
536	1075	CC_DChg	0.11	211.92	211919.36	788.66	788659.73	211.9	4281.9	2999.1	0.0	0.0	
537	1076	CCCV_Chg	0.12	211.94	211940.12	805.54	805544.64	211.9	3033.2	4297.1	0.0	0.0	
537	1077	CC_DChg	0.11	211.88	211876.60	788.48	788483.59	211.9	4281.9	2999.1	0.0	0.0	
538	1078	CCCV_Chg	0.12	211.93	211926.10	805.48	805477.72	211.9	3033.5	4297.1	0.0	0.0	
538	1079	CC_DChg	0.11	211.88	211875.57	788.49	788494.42	211.9	4281.9	2999.1	0.0	0.0	
539	1080	CCCV_Chg	0.12	211.85	211845.01	805.20	805201.92	211.8	3034.1	4297.1	0.0	0.0	
539	1081	CC_DChg	0.11	211.81	211811.81	788.26	788258.91	211.8	4282.6	2998.8	0.0	0.0	
540	1082	CCCV_Chg	0.12	211.84	211844.73	805.21	805212.05	211.8	3034.1	4297.1	0.0	0.0	
540	1083	CC_DChg	0.11	211.79	211792.26	788.20	788201.27	211.8	4282.6	2999.7	0.0	0.0	
541	1084	CCCV_Chg	0.12	211.82	211819.77	805.13	805125.17	211.8	3038.1	4297.1	0.0	0.0	
541	1085	CC_DChg	0.11	211.79	211789.93	788.17	788172.42	211.8	4282.6	2999.7	0.0	0.0	
542	1086	CCCV_Chg	0.12	211.80	211804.98	805.06	805058.55	211.8	3033.8	4297.1	0.0	0.0	
542	1087	CC_DChg	0.11	211.77	211767.01	788.09	788093.63	211.8	4281.9	2999.1	0.0	0.0	
543	1088	CCCV_Chg	0.12	211.79	211787.06	804.98	804982.72	211.8	3033.5	4297.1	0.0	0.0	
543	1089	CC_DChg	0.11	211.72	211723.75	787.95	787946.13	211.7	4281.9	2999.1	0.0	0.0	
544	1090	CCCV_Chg	0.12	211.75	211753.04	804.85	804852.78	211.8	3034.1	4297.1	0.0	0.0	
544	1091	CC_DChg	0.11	211.70	211698.54	787.86	787856.93	211.7	4282.6	2999.1	0.0	0.0	
545	1092	CCCV_Chg	0.12	211.72	211720.47	804.75	804751.09	211.7	3038.1	4297.1	0.0	0.0	
545	1093	CC_DChg	0.11	211.68	211676.89	787.77	787773.69	211.7	4282.6	2999.1	0.0	0.0	
546	1094	CCCV_Chg	0.12	211.71	211705.64	804.69	804691.58	211.7	3034.1	4297.1	0.0	0.0	
546	1095	CC_DChg	0.11	211.67	211674.29	787.74	787743.01	211.7	4282.6	2999.1	0.0	0.0	
547	1096	CCCV_Chg	0.12	211.68	211681.49	804.60	804602.75	211.7	3033.8	4297.1	0.0	0.0	
547	1097	CC_DChg	0.11	211.65	211652.15	787.69	787692.50	211.7	4282.6	2999.4	0.0	0.0	
548	1098	CCCV_Chg	0.12	211.66	211657.99	804.52	804524.69	211.7	3037.8	4297.1	0.0	0.0	
548	1099	CC_DChg	0.11	211.61	211611.07	787.54	787536.64	211.6	4282.6	2999.4	0.0	0.0	
549	1100	CCCV_Chg	0.12	211.62	211624.88	804.41	804408.22	211.6	3033.8	4297.1	0.0	0.0	
549	1101	CC_DChg	0.11	211.59	211589.64	787.44	787440.33	211.6	4282.6	2999.1	0.0	0.0	
550	1102	CCCV_Chg	0.12	211.65	211648.28	804.50	804497.95	211.6	3037.8	4297.1	0.0	0.0	
550	1103	CC_DChg	0.11	211.63	211630.37	787.58	787581.39	211.6	4281.9	2999.1	0.0	0.0	
551	1104	CCCV_Chg	0.12	211.61	211608.01	804.32	804319.17	211.6	3037.5	4297.1	0.0	0.0	
551	1105	CC_DChg	0.11	211.58	211583.33	787.42	787416.78	211.6	4281.9	2999.1	0.0	0.0	
552	1106	CCCV_Chg	0.12	211.57	211565.26	804.16	804163.55	211.6	3033.8	4297.1	0.0	0.0	
552	1107	CC_DChg	0.11	211.54	211542.17	787.27	787267.47	211.5	4282.6	2999.7	0.0	0.0	
553	1108	CCCV_Chg	0.12	211.52	211521.62	804.02	804021.39	211.5	3034.1	4297.1	0.0	0.0	
553	1109	CC_DChg	0.11	211.52	211522.01	787.17	787173.16	211.5	4282.6	2999.1	0.0	0.0	
554	1110	CCCV_Chg	0.12	211.54	211542.09	804.09	804094.28	211.5	3033.5	4297.1	0.0	0.0	
554	1111	CC_DChg	0.11	211.50	211500.81	787.10	787100.49	211.5	4282.6	2999.1	0.0	0.0	
555	1112	CCCV_Chg	0.12	211.55	211554.11	804.11	804113.61	211.6	3033.5	4296.8	0.0	0.0	
